start_station_id,hour,day_of_week,day_of_month,weekend,workingday,is_rush_hour,demand
SF-O23,13,1,15,1,0,0,3
SF-O23,13,1,22,1,0,0,2
SF-O23,13,1,29,1,0,0,2
SF-O23,13,2,2,0,1,0,1
SF-O23,13,2,9,0,1,0,2
SF-O23,13,2,16,0,1,0,2
SF-O23,13,2,23,0,1,0,2
SF-O23,13,2,30,0,1,0,3
SF-O23,13,3,3,0,1,0,2
SF-O23,13,3,10,0,1,0,4
SF-O23,13,3,17,0,1,0,2
SF-O23,13,4,4,0,1,0,1
SF-O23,13,4,11,0,1,0,4
SF-O23,13,4,18,0,1,0,1
SF-O23,13,4,25,0,1,0,2
SF-O23,13,5,19,0,1,0,3
SF-O23,13,6,6,0,1,0,2
SF-O23,13,6,13,0,1,0,1
SF-O23,13,6,20,0,1,0,1
SF-O23,13,6,27,0,1,0,2
SF-O23,13,7,7,1,0,0,1
SF-O23,13,7,14,1,0,0,4
SF-O23,13,7,21,1,0,0,7
SF-O23,13,7,28,1,0,0,2
SF-O23,14,1,1,1,0,0,3
SF-O23,14,1,8,1,0,0,4
SF-O23,14,1,15,1,0,0,1
SF-O23,14,1,22,1,0,0,1
SF-O23,14,1,29,1,0,0,2
SF-O23,14,2,2,0,1,0,1
SF-O23,14,2,9,0,1,0,2
SF-O23,14,2,16,0,1,0,2
SF-O23,14,2,23,0,1,0,4
SF-O23,14,2,30,0,1,0,1
SF-O23,14,3,10,0,1,0,2
SF-O23,14,3,17,0,1,0,1
SF-O23,14,4,4,0,1,0,2
SF-O23,14,4,25,0,1,0,3
SF-O23,14,5,5,0,1,0,3
SF-O23,14,5,12,0,1,0,1
SF-O23,14,5,19,0,1,0,2
SF-O23,14,5,26,0,1,0,2
SF-O23,14,6,6,0,1,0,1
SF-O23,14,6,20,0,1,0,1
SF-O23,14,6,27,0,1,0,4
SF-O23,14,7,7,1,0,0,2
SF-O23,14,7,14,1,0,0,2
SF-O23,14,7,21,1,0,0,2
SF-O23,14,7,28,1,0,0,1
SF-O23,15,1,1,1,0,0,7
SF-O23,15,1,8,1,0,0,1
SF-O23,15,1,15,1,0,0,3
SF-O23,15,1,22,1,0,0,1
SF-O23,15,1,29,1,0,0,4
SF-O23,15,2,9,0,1,0,3
SF-O23,15,2,16,0,1,0,2
SF-O23,15,2,23,0,1,0,1
SF-O23,15,3,3,0,1,0,4
SF-O23,15,3,10,0,1,0,3
SF-O23,15,3,17,0,1,0,1
SF-O23,15,3,24,0,1,0,2
SF-O23,15,4,4,0,1,0,1
SF-O23,15,4,11,0,1,0,2
SF-O23,15,4,18,0,1,0,3
SF-O23,15,4,25,0,1,0,4
SF-O23,15,5,5,0,1,0,1
SF-O23,15,5,12,0,1,0,2
SF-O23,15,5,19,0,1,0,3
SF-O23,15,5,26,0,1,0,1
SF-O23,15,6,6,0,1,0,2
SF-O23,15,6,13,0,1,0,3
SF-O23,15,6,20,0,1,0,3
SF-O23,15,6,27,0,1,0,2
SF-O23,15,7,7,1,0,0,3
SF-O23,15,7,14,1,0,0,3
SF-O23,15,7,21,1,0,0,4
SF-O23,15,7,28,1,0,0,6
SF-O23,16,1,1,1,0,0,2
SF-O23,16,1,8,1,0,0,2
SF-O23,16,1,15,1,0,0,2
SF-O23,16,1,22,1,0,0,9
SF-O23,16,1,29,1,0,0,7
SF-O23,16,2,2,0,1,0,3
SF-O23,16,2,9,0,1,0,3
SF-O23,16,2,16,0,1,0,1
SF-O23,16,2,23,0,1,0,5
SF-O23,16,2,30,0,1,0,4
SF-O23,16,3,3,0,1,0,1
SF-O23,16,3,10,0,1,0,3
SF-O23,16,3,17,0,1,0,2
SF-O23,16,3,24,0,1,0,1
SF-O23,16,4,4,0,1,0,1
SF-O23,16,4,11,0,1,0,5
SF-O23,16,4,18,0,1,0,1
SF-O23,16,4,25,0,1,0,1
SF-O23,16,5,5,0,1,0,2
SF-O23,16,5,12,0,1,0,2
SF-O23,16,5,19,0,1,0,4
SF-O23,16,5,26,0,1,0,3
SF-O23,16,6,6,0,1,0,3
SF-O23,16,6,13,0,1,0,3
SF-O23,16,6,20,0,1,0,2
SF-O23,16,7,7,1,0,0,4
SF-O23,16,7,14,1,0,0,5
SF-O23,16,7,21,1,0,0,2
SF-O23,16,7,28,1,0,0,6
SF-O23,17,1,1,1,0,1,1
SF-O23,17,1,8,1,0,1,4
SF-O23,17,1,15,1,0,1,5
SF-O23,17,1,22,1,0,1,2
SF-O23,17,1,29,1,0,1,2
SF-O23,17,2,2,0,1,1,4
SF-O23,17,2,9,0,1,1,12
SF-O23,17,2,16,0,1,1,2
SF-O23,17,2,23,0,1,1,8
SF-O23,17,2,30,0,1,1,7
SF-O23,17,3,3,0,1,1,6
SF-O23,17,3,10,0,1,1,2
SF-O23,17,3,17,0,1,1,4
SF-O23,17,3,24,0,1,1,7
SF-O23,17,4,4,0,1,1,5
SF-O23,17,4,11,0,1,1,3
SF-O23,17,4,18,0,1,1,6
SF-O23,17,4,25,0,1,1,4
SF-O23,17,5,5,0,1,1,4
SF-O23,17,5,12,0,1,1,3
SF-O23,17,5,19,0,1,1,2
SF-O23,17,5,26,0,1,1,6
SF-O23,17,6,6,0,1,1,12
SF-O23,17,6,13,0,1,1,3
SF-O23,17,6,20,0,1,1,2
SF-O23,17,6,27,0,1,1,6
SF-O23,17,7,7,1,0,1,2
SF-O23,17,7,14,1,0,1,3
SF-O23,17,7,21,1,0,1,3
SF-O23,17,7,28,1,0,1,9
SF-O23,18,1,1,1,0,1,6
SF-O23,18,1,8,1,0,1,5
SF-O23,18,1,15,1,0,1,5
SF-O23,18,1,29,1,0,1,5
SF-O23,18,2,2,0,1,1,2
SF-O23,18,2,9,0,1,1,4
SF-O23,18,2,16,0,1,1,4
SF-O23,18,2,23,0,1,1,5
SF-O23,18,2,30,0,1,1,5
SF-O23,18,3,3,0,1,1,10
SF-O23,18,3,10,0,1,1,9
SF-O23,18,3,17,0,1,1,8
SF-O23,18,3,24,0,1,1,3
SF-O23,18,4,4,0,1,1,5
SF-O23,18,4,11,0,1,1,8
SF-O23,18,4,18,0,1,1,5
SF-O23,18,4,25,0,1,1,6
SF-O23,18,5,5,0,1,1,3
SF-O23,18,5,12,0,1,1,12
SF-O23,18,5,19,0,1,1,5
SF-O23,18,5,26,0,1,1,7
SF-O23,18,6,6,0,1,1,6
SF-O23,18,6,13,0,1,1,7
SF-O23,18,6,20,0,1,1,5
SF-O23,18,6,27,0,1,1,8
SF-O23,18,7,7,1,0,1,5
SF-O23,18,7,14,1,0,1,5
SF-O23,18,7,28,1,0,1,9
SF-O23,19,1,1,1,0,1,4
SF-O23,19,1,8,1,0,1,1
SF-O23,19,1,15,1,0,1,2
SF-O23,19,2,2,0,1,1,5
SF-O23,19,2,9,0,1,1,6
SF-O23,19,2,16,0,1,1,4
SF-O23,19,2,23,0,1,1,4
SF-O23,19,2,30,0,1,1,3
SF-O23,19,3,3,0,1,1,2
SF-O23,19,3,10,0,1,1,3
SF-O23,19,3,17,0,1,1,8
SF-O23,19,3,24,0,1,1,1
SF-O23,19,4,4,0,1,1,3
SF-O23,19,4,11,0,1,1,6
SF-O23,19,4,18,0,1,1,7
SF-O23,19,4,25,0,1,1,6
SF-O23,19,5,5,0,1,1,3
SF-O23,19,5,12,0,1,1,5
SF-O23,19,5,19,0,1,1,3
SF-O23,19,5,26,0,1,1,11
SF-O23,19,6,6,0,1,1,5
SF-O23,19,6,13,0,1,1,4
SF-O23,19,6,20,0,1,1,2
SF-O23,19,6,27,0,1,1,5
SF-O23,19,7,7,1,0,1,2
SF-O23,19,7,14,1,0,1,2
SF-O23,19,7,28,1,0,1,4
SF-O23,20,1,1,1,0,0,5
SF-O23,20,1,15,1,0,0,3
SF-O23,20,1,29,1,0,0,3
SF-O23,20,2,2,0,1,0,3
SF-O23,20,2,9,0,1,0,5
SF-O23,20,2,16,0,1,0,2
SF-O23,20,2,23,0,1,0,1
SF-O23,20,2,30,0,1,0,2
SF-O23,20,3,3,0,1,0,1
SF-O23,20,3,10,0,1,0,5
SF-O23,20,3,17,0,1,0,1
SF-O23,20,3,24,0,1,0,3
SF-O23,20,4,4,0,1,0,6
SF-O23,20,4,11,0,1,0,6
SF-O23,20,4,18,0,1,0,2
SF-O23,20,4,25,0,1,0,4
SF-O23,20,5,5,0,1,0,2
SF-O23,20,5,12,0,1,0,5
SF-O23,20,5,19,0,1,0,1
SF-O23,20,5,26,0,1,0,1
SF-O23,20,6,6,0,1,0,2
SF-O23,20,6,13,0,1,0,1
SF-O23,20,6,20,0,1,0,4
SF-O23,20,6,27,0,1,0,5
SF-O23,20,7,7,1,0,0,5
SF-O23,20,7,14,1,0,0,3
SF-O23,20,7,21,1,0,0,2
SF-O23,20,7,28,1,0,0,6
SF-O23,21,1,8,1,0,0,2
SF-O23,21,2,9,0,1,0,1
SF-O23,21,2,16,0,1,0,5
SF-O23,21,2,23,0,1,0,4
SF-O23,21,3,3,0,1,0,5
SF-O23,21,3,10,0,1,0,1
SF-O23,21,3,17,0,1,0,15
SF-O23,21,3,24,0,1,0,3
SF-O23,21,4,4,0,1,0,4
SF-O23,21,4,11,0,1,0,2
SF-O23,21,4,18,0,1,0,1
SF-O23,21,4,25,0,1,0,6
SF-O23,21,5,5,0,1,0,1
SF-O23,21,5,12,0,1,0,5
SF-O23,21,5,19,0,1,0,1
SF-O23,21,5,26,0,1,0,6
SF-O23,21,6,6,0,1,0,3
SF-O23,21,6,13,0,1,0,6
SF-O23,21,6,20,0,1,0,1
SF-O23,21,6,27,0,1,0,3
SF-O23,21,7,7,1,0,0,1
SF-O23,21,7,21,1,0,0,1
SF-O23,21,7,28,1,0,0,1
SF-O23,22,1,1,1,0,0,1
SF-O23,22,1,8,1,0,0,2
SF-O23,22,1,15,1,0,0,1
SF-O23,22,1,29,1,0,0,1
SF-O23,22,2,2,0,1,0,4
SF-O23,22,2,16,0,1,0,2
SF-O23,22,3,3,0,1,0,1
SF-O23,22,3,17,0,1,0,1
SF-O23,22,3,24,0,1,0,3
SF-O23,22,4,4,0,1,0,7
SF-O23,22,4,11,0,1,0,4
SF-O23,22,4,18,0,1,0,3
SF-O23,22,4,25,0,1,0,2
SF-O23,22,5,5,0,1,0,4
SF-O23,22,5,12,0,1,0,4
SF-O23,22,5,26,0,1,0,2
SF-O23,22,6,6,0,1,0,4
SF-O23,22,6,13,0,1,0,2
SF-O23,22,6,20,0,1,0,1
SF-O23,22,6,27,0,1,0,4
SF-O23,22,7,7,1,0,0,3
SF-O23,22,7,28,1,0,0,1
SF-O23,23,1,1,1,0,0,1
SF-O23,23,3,3,0,1,0,1
SF-O23,23,3,10,0,1,0,1
SF-O23,23,3,24,0,1,0,3
SF-O23,23,4,25,0,1,0,1
SF-O23,23,5,12,0,1,0,5
SF-O23,23,5,19,0,1,0,1
SF-O23,23,5,26,0,1,0,3
SF-O23,23,6,6,0,1,0,2
SF-O23,23,6,13,0,1,0,2
SF-O23,23,6,20,0,1,0,1
SF-O23,23,6,27,0,1,0,5
SF-O23,23,7,7,1,0,0,3
SF-O23,23,7,21,1,0,0,1
SF-O23,23,7,28,1,0,0,2
SF-O24,0,1,1,1,0,0,2
SF-O24,0,1,22,1,0,0,2
SF-O24,0,1,29,1,0,0,1
SF-O24,0,3,17,0,1,0,3
SF-O24,0,7,28,1,0,0,1
SF-O24,1,1,1,1,0,0,1
SF-O24,1,1,8,1,0,0,1
SF-O24,1,1,15,1,0,0,1
SF-O24,1,1,22,1,0,0,2
SF-O24,1,1,29,1,0,0,1
SF-O24,1,3,10,0,1,0,1
SF-O24,1,5,12,0,1,0,1
SF-O24,1,6,20,0,1,0,1
SF-O24,1,7,14,1,0,0,1
SF-O24,5,2,2,0,1,0,1
SF-O24,5,2,16,0,1,0,1
SF-O24,5,2,23,0,1,0,1
SF-O24,5,3,3,0,1,0,1
SF-O24,5,3,10,0,1,0,1
SF-O24,5,3,24,0,1,0,1
SF-O24,5,4,4,0,1,0,1
SF-O24,5,4,25,0,1,0,1
SF-O24,5,5,5,0,1,0,1
SF-O24,5,5,12,0,1,0,1
SF-O24,5,6,6,0,1,0,1
SF-O24,5,7,7,1,0,0,2
SF-O24,6,2,16,0,1,0,1
SF-O24,6,4,11,0,1,0,2
SF-O24,6,5,5,0,1,0,1
SF-O24,6,5,12,0,1,0,1
SF-O24,6,6,6,0,1,0,1
SF-O24,6,6,13,0,1,0,1
SF-O24,6,7,21,1,0,0,1
SF-O24,6,7,28,1,0,0,1
SF-O24,7,1,15,1,0,1,1
SF-O24,7,2,9,0,1,1,2
SF-O24,7,2,23,0,1,1,3
SF-O24,7,2,30,0,1,1,3
SF-O24,7,3,10,0,1,1,2
SF-O24,7,3,17,0,1,1,1
SF-O24,7,4,4,0,1,1,2
SF-O24,7,4,11,0,1,1,1
SF-O24,7,4,18,0,1,1,2
SF-O24,7,4,25,0,1,1,3
SF-O24,7,5,5,0,1,1,1
SF-O24,7,5,19,0,1,1,2
SF-O24,7,5,26,0,1,1,2
SF-O24,7,6,6,0,1,1,1
SF-O24,7,6,13,0,1,1,4
SF-O24,7,6,27,0,1,1,1
SF-O24,8,1,8,1,0,1,1
SF-O24,8,1,15,1,0,1,3
SF-O24,8,2,2,0,1,1,4
SF-O24,8,2,9,0,1,1,7
SF-O24,8,2,16,0,1,1,4
SF-O24,8,2,23,0,1,1,5
SF-O24,8,2,30,0,1,1,4
SF-O24,8,3,3,0,1,1,1
SF-O24,8,3,10,0,1,1,3
SF-O24,8,3,17,0,1,1,1
SF-O24,8,3,24,0,1,1,3
SF-O24,8,4,4,0,1,1,4
SF-O24,8,4,11,0,1,1,3
SF-O24,8,4,25,0,1,1,3
SF-O24,8,5,5,0,1,1,1
SF-O24,8,5,12,0,1,1,6
SF-O24,8,5,19,0,1,1,1
SF-O24,8,5,26,0,1,1,6
SF-O24,8,6,6,0,1,1,3
SF-O24,8,6,13,0,1,1,3
SF-O24,8,6,20,0,1,1,2
SF-O24,8,7,7,1,0,1,1
SF-O24,8,7,28,1,0,1,1
SF-O24,9,1,8,1,0,1,1
SF-O24,9,1,15,1,0,1,1
SF-O24,9,1,22,1,0,1,1
SF-O24,9,1,29,1,0,1,3
SF-O24,9,2,2,0,1,1,1
SF-O24,9,2,9,0,1,1,3
SF-O24,9,2,16,0,1,1,3
SF-O24,9,2,23,0,1,1,3
SF-O24,9,2,30,0,1,1,3
SF-O24,9,3,3,0,1,1,5
SF-O24,9,3,10,0,1,1,4
SF-O24,9,3,17,0,1,1,6
SF-O24,9,3,24,0,1,1,3
SF-O24,9,4,4,0,1,1,5
SF-O24,9,4,11,0,1,1,4
SF-O24,9,4,25,0,1,1,3
SF-O24,9,5,5,0,1,1,2
SF-O24,9,5,12,0,1,1,2
SF-O24,9,5,19,0,1,1,1
SF-O24,9,5,26,0,1,1,4
SF-O24,9,6,6,0,1,1,3
SF-O24,9,6,13,0,1,1,1
SF-O24,9,6,20,0,1,1,1
SF-O24,9,6,27,0,1,1,1
SF-O24,9,7,14,1,0,1,3
SF-O24,9,7,28,1,0,1,1
SF-O24,10,1,1,1,0,0,1
SF-O24,10,1,8,1,0,0,4
SF-O24,10,1,15,1,0,0,1
SF-O24,10,1,22,1,0,0,3
SF-O24,10,2,2,0,1,0,1
SF-O24,10,2,9,0,1,0,5
SF-O24,10,2,16,0,1,0,1
SF-O24,10,2,23,0,1,0,1
SF-O24,10,3,3,0,1,0,1
SF-O24,10,3,10,0,1,0,4
SF-O24,10,3,24,0,1,0,1
SF-O24,10,4,4,0,1,0,4
SF-O24,10,4,11,0,1,0,1
SF-O24,10,4,18,0,1,0,3
SF-O24,10,4,25,0,1,0,1
SF-O24,10,5,5,0,1,0,2
SF-O24,10,5,12,0,1,0,1
SF-O24,10,5,19,0,1,0,1
SF-O24,10,5,26,0,1,0,2
SF-O24,10,6,6,0,1,0,4
SF-O24,10,6,13,0,1,0,2
SF-O24,10,6,20,0,1,0,3
SF-O24,10,6,27,0,1,0,5
SF-O24,10,7,7,1,0,0,1
SF-O24,10,7,14,1,0,0,1
SF-O24,10,7,21,1,0,0,1
SF-O24,10,7,28,1,0,0,4
SF-O24,11,1,8,1,0,0,1
SF-O24,11,1,15,1,0,0,3
SF-O24,11,1,22,1,0,0,2
SF-O24,11,1,29,1,0,0,4
SF-O24,11,2,2,0,1,0,2
SF-O24,11,2,9,0,1,0,2
SF-O24,11,2,16,0,1,0,7
SF-O24,11,2,30,0,1,0,1
SF-O24,11,3,3,0,1,0,1
SF-O24,11,3,10,0,1,0,2
SF-O24,11,3,17,0,1,0,1
SF-O24,11,3,24,0,1,0,2
SF-O24,11,4,4,0,1,0,2
SF-O24,11,4,11,0,1,0,1
SF-O24,11,4,18,0,1,0,2
SF-O24,11,4,25,0,1,0,4
SF-O24,11,5,5,0,1,0,3
SF-O24,11,5,12,0,1,0,1
SF-O24,11,5,19,0,1,0,1
SF-O24,11,5,26,0,1,0,1
SF-O24,11,6,6,0,1,0,2
SF-O24,11,6,20,0,1,0,1
SF-O24,11,6,27,0,1,0,2
SF-O24,11,7,7,1,0,0,4
SF-O24,11,7,21,1,0,0,2
SF-O24,11,7,28,1,0,0,2
SF-O24,12,1,1,1,0,0,2
SF-O24,12,1,8,1,0,0,3
SF-O24,12,1,15,1,0,0,3
SF-O24,12,1,29,1,0,0,7
SF-O24,12,2,2,0,1,0,8
SF-O24,12,2,9,0,1,0,1
SF-O24,12,2,16,0,1,0,1
SF-O24,12,2,23,0,1,0,3
SF-O24,12,2,30,0,1,0,1
SF-O24,12,3,3,0,1,0,2
SF-O24,12,3,10,0,1,0,1
SF-O24,12,3,24,0,1,0,2
SF-O24,12,4,4,0,1,0,2
SF-O24,12,4,11,0,1,0,2
SF-O24,12,4,18,0,1,0,2
SF-O24,12,5,5,0,1,0,1
SF-O24,12,5,12,0,1,0,1
SF-O24,12,5,19,0,1,0,1
SF-O24,12,5,26,0,1,0,4
SF-O24,12,6,6,0,1,0,2
SF-O24,12,6,20,0,1,0,1
SF-O24,12,6,27,0,1,0,1
SF-O24,12,7,7,1,0,0,5
SF-O24,12,7,14,1,0,0,4
SF-O24,12,7,21,1,0,0,1
SF-O24,12,7,28,1,0,0,6
SF-O24,13,1,1,1,0,0,4
SF-O24,13,1,8,1,0,0,2
SF-O24,13,1,15,1,0,0,2
SF-O24,13,1,22,1,0,0,4
SF-O24,13,1,29,1,0,0,4
SF-O24,13,2,2,0,1,0,1
SF-O24,13,2,9,0,1,0,1
SF-O24,13,2,16,0,1,0,2
SF-O24,13,2,23,0,1,0,7
SF-O24,13,2,30,0,1,0,2
SF-O24,13,3,3,0,1,0,2
SF-O24,13,3,10,0,1,0,2
SF-O24,13,3,17,0,1,0,1
SF-O24,13,3,24,0,1,0,2
SF-O24,13,4,4,0,1,0,1
SF-O24,13,4,11,0,1,0,5
SF-O24,13,4,18,0,1,0,3
SF-O24,13,4,25,0,1,0,3
SF-O24,13,5,5,0,1,0,1
SF-O24,13,5,12,0,1,0,4
SF-O24,13,5,19,0,1,0,3
SF-O24,13,5,26,0,1,0,7
SF-O24,13,6,6,0,1,0,4
SF-O24,13,6,13,0,1,0,1
SF-O24,13,6,20,0,1,0,4
SF-O24,13,6,27,0,1,0,4
SF-O24,13,7,7,1,0,0,6
SF-O24,13,7,14,1,0,0,2
SF-O24,13,7,21,1,0,0,5
SF-O24,13,7,28,1,0,0,5
SF-O24,14,1,1,1,0,0,2
SF-O24,14,1,15,1,0,0,2
SF-O24,14,1,22,1,0,0,4
SF-O24,14,1,29,1,0,0,2
SF-O24,14,2,2,0,1,0,2
SF-O24,14,2,9,0,1,0,3
SF-O24,14,2,16,0,1,0,3
SF-O24,14,2,23,0,1,0,3
SF-O24,14,3,3,0,1,0,1
SF-O24,14,3,10,0,1,0,2
SF-O24,14,3,17,0,1,0,2
SF-O24,14,3,24,0,1,0,1
SF-O24,14,4,4,0,1,0,1
SF-O24,14,4,18,0,1,0,2
SF-O24,14,5,5,0,1,0,1
SF-O24,14,5,12,0,1,0,3
SF-O24,14,5,19,0,1,0,3
SF-O24,14,6,6,0,1,0,3
SF-O24,14,6,13,0,1,0,3
SF-O24,14,6,20,0,1,0,2
SF-O24,14,7,7,1,0,0,4
SF-O24,14,7,14,1,0,0,3
SF-O24,14,7,21,1,0,0,1
SF-O24,14,7,28,1,0,0,6
SF-O24,15,1,1,1,0,0,4
SF-O24,15,1,8,1,0,0,3
SF-O24,15,1,15,1,0,0,1
SF-O24,15,1,22,1,0,0,2
SF-O24,15,1,29,1,0,0,1
SF-O24,15,2,2,0,1,0,3
SF-O24,15,2,9,0,1,0,2
SF-O24,15,2,23,0,1,0,3
SF-O24,15,2,30,0,1,0,3
SF-O24,15,3,3,0,1,0,3
SF-O24,15,3,10,0,1,0,2
SF-O24,15,3,17,0,1,0,3
SF-O24,15,3,24,0,1,0,1
SF-O24,15,4,4,0,1,0,2
SF-O24,15,4,11,0,1,0,1
SF-O24,15,4,18,0,1,0,3
SF-O24,15,4,25,0,1,0,3
SF-O24,15,5,12,0,1,0,3
SF-O24,15,5,19,0,1,0,2
SF-O24,15,5,26,0,1,0,3
SF-O24,15,6,6,0,1,0,3
SF-O24,15,6,13,0,1,0,1
SF-O24,15,6,20,0,1,0,4
SF-O24,15,6,27,0,1,0,2
SF-O24,15,7,7,1,0,0,1
SF-O24,15,7,14,1,0,0,1
SF-O24,15,7,21,1,0,0,3
SF-O24,16,1,1,1,0,0,4
SF-O24,16,1,15,1,0,0,3
SF-O24,16,1,22,1,0,0,2
SF-O24,16,1,29,1,0,0,7
SF-O24,16,2,2,0,1,0,5
SF-O24,16,2,9,0,1,0,2
SF-O24,16,2,16,0,1,0,2
SF-O24,16,2,23,0,1,0,2
SF-O24,16,2,30,0,1,0,5
SF-O24,16,3,3,0,1,0,4
SF-O24,16,3,10,0,1,0,7
SF-O24,16,3,17,0,1,0,2
SF-O24,16,3,24,0,1,0,1
SF-O24,16,4,4,0,1,0,2
SF-O24,16,4,11,0,1,0,4
SF-O24,16,4,18,0,1,0,2
SF-O24,16,4,25,0,1,0,7
SF-O24,16,5,5,0,1,0,4
SF-O24,16,5,12,0,1,0,3
SF-O24,16,5,19,0,1,0,2
SF-O24,16,5,26,0,1,0,2
SF-O24,16,6,6,0,1,0,5
SF-O24,16,6,13,0,1,0,5
SF-O24,16,6,20,0,1,0,1
SF-O24,16,6,27,0,1,0,4
SF-O24,16,7,7,1,0,0,2
SF-O24,16,7,14,1,0,0,2
SF-O24,16,7,21,1,0,0,3
SF-O24,16,7,28,1,0,0,3
SF-O24,17,1,1,1,0,1,3
SF-O24,17,1,8,1,0,1,2
SF-O24,17,1,15,1,0,1,3
SF-O24,17,1,22,1,0,1,8
SF-O24,17,1,29,1,0,1,1
SF-O24,17,2,2,0,1,1,10
SF-O24,17,2,9,0,1,1,4
SF-O24,17,2,16,0,1,1,4
SF-O24,17,2,23,0,1,1,7
SF-O24,17,2,30,0,1,1,3
SF-O24,17,3,3,0,1,1,3
SF-O24,17,3,10,0,1,1,4
SF-O24,17,3,17,0,1,1,5
SF-O24,17,3,24,0,1,1,1
SF-O24,17,4,4,0,1,1,2
SF-O24,17,4,11,0,1,1,6
SF-O24,17,4,18,0,1,1,6
SF-O24,17,4,25,0,1,1,7
SF-O24,17,5,5,0,1,1,7
SF-O24,17,5,12,0,1,1,6
SF-O24,17,5,19,0,1,1,2
SF-O24,17,5,26,0,1,1,5
SF-O24,17,6,6,0,1,1,4
SF-O24,17,6,13,0,1,1,8
SF-O24,17,6,20,0,1,1,2
SF-O24,17,6,27,0,1,1,4
SF-O24,17,7,7,1,0,1,1
SF-O24,17,7,14,1,0,1,1
SF-O24,17,7,21,1,0,1,2
SF-O24,17,7,28,1,0,1,1
SF-O24,18,1,8,1,0,1,1
SF-O24,18,1,15,1,0,1,4
SF-O24,18,1,22,1,0,1,5
SF-O24,18,1,29,1,0,1,1
SF-O24,18,2,2,0,1,1,5
SF-O24,18,2,9,0,1,1,7
SF-O24,18,2,16,0,1,1,3
SF-O24,18,2,23,0,1,1,5
SF-O24,18,2,30,0,1,1,3
SF-O24,18,3,3,0,1,1,1
SF-O24,18,3,10,0,1,1,3
SF-O24,18,3,17,0,1,1,5
SF-O24,18,3,24,0,1,1,6
SF-O24,18,4,4,0,1,1,4
SF-O24,18,4,11,0,1,1,6
SF-O24,18,4,18,0,1,1,6
SF-O24,18,4,25,0,1,1,10
SF-O24,18,5,5,0,1,1,3
SF-O24,18,5,12,0,1,1,10
SF-O24,18,5,19,0,1,1,5
SF-O24,18,5,26,0,1,1,5
SF-O24,18,6,6,0,1,1,5
SF-O24,18,6,13,0,1,1,3
SF-O24,18,6,20,0,1,1,5
SF-O24,18,6,27,0,1,1,3
SF-O24,18,7,7,1,0,1,1
SF-O24,18,7,14,1,0,1,1
SF-O24,18,7,21,1,0,1,2
SF-O24,18,7,28,1,0,1,1
SF-O24,19,1,1,1,0,1,1
SF-O24,19,1,15,1,0,1,3
SF-O24,19,1,22,1,0,1,4
SF-O24,19,1,29,1,0,1,4
SF-O24,19,2,2,0,1,1,6
SF-O24,19,2,9,0,1,1,2
SF-O24,19,2,16,0,1,1,5
SF-O24,19,2,23,0,1,1,11
SF-O24,19,2,30,0,1,1,6
SF-O24,19,3,3,0,1,1,4
SF-O24,19,3,10,0,1,1,8
SF-O24,19,3,17,0,1,1,7
SF-O24,19,3,24,0,1,1,4
SF-O24,19,4,4,0,1,1,3
SF-O24,19,4,11,0,1,1,6
SF-O24,19,4,18,0,1,1,3
SF-O24,19,4,25,0,1,1,4
SF-O24,19,5,5,0,1,1,5
SF-O24,19,5,12,0,1,1,1
SF-O24,19,5,19,0,1,1,4
SF-O24,19,5,26,0,1,1,3
SF-O24,19,6,6,0,1,1,8
SF-O24,19,6,13,0,1,1,6
SF-O24,19,6,20,0,1,1,3
SF-O24,19,6,27,0,1,1,4
SF-O24,19,7,7,1,0,1,4
SF-O24,19,7,14,1,0,1,3
SF-O24,19,7,28,1,0,1,4
SF-O24,20,1,1,1,0,0,1
SF-O24,20,1,22,1,0,0,1
SF-O24,20,1,29,1,0,0,1
SF-O24,20,2,2,0,1,0,6
SF-O24,20,2,9,0,1,0,3
SF-O24,20,2,16,0,1,0,4
SF-O24,20,2,23,0,1,0,2
SF-O24,20,2,30,0,1,0,4
SF-O24,20,3,10,0,1,0,2
SF-O24,20,3,17,0,1,0,3
SF-O24,20,3,24,0,1,0,6
SF-O24,20,4,4,0,1,0,6
SF-O24,20,4,11,0,1,0,4
SF-O24,20,4,18,0,1,0,7
SF-O24,20,4,25,0,1,0,6
SF-O24,20,5,5,0,1,0,3
SF-O24,20,5,12,0,1,0,6
SF-O24,20,5,19,0,1,0,2
SF-O24,20,5,26,0,1,0,3
SF-O24,20,6,6,0,1,0,6
SF-O24,20,6,20,0,1,0,4
SF-O24,20,6,27,0,1,0,4
SF-O24,20,7,7,1,0,0,6
SF-O24,20,7,14,1,0,0,2
SF-O24,20,7,21,1,0,0,4
SF-O24,21,1,8,1,0,0,1
SF-O24,21,1,29,1,0,0,1
SF-O24,21,2,2,0,1,0,2
SF-O24,21,2,9,0,1,0,1
SF-O24,21,2,16,0,1,0,5
SF-O24,21,2,23,0,1,0,3
SF-O24,21,2,30,0,1,0,2
SF-O24,21,3,10,0,1,0,4
SF-O24,21,3,17,0,1,0,5
SF-O24,21,3,24,0,1,0,1
SF-O24,21,4,4,0,1,0,3
SF-O24,21,4,11,0,1,0,6
SF-O24,21,4,18,0,1,0,5
SF-O24,21,4,25,0,1,0,1
SF-O24,21,5,12,0,1,0,2
SF-O24,21,5,19,0,1,0,3
SF-O24,21,5,26,0,1,0,8
SF-O24,21,6,6,0,1,0,6
SF-O24,21,6,13,0,1,0,2
